0.000000,0.348400,0.000000,0.000000,0.000000,0.000000,0.000000,0.999981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.141592,100.000000,0.000000,0.000000,0.000000
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.693224,-0.045160,0.000043,-0.007529,0.003601,0.000048,-nan,-nan,-nan,-nan,-0.000918,0.001565,0.003349,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019628,-0.999807,0.000124,-0.002932,0.999995,0.001368,-0.997885,0.065008
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.678889,-0.038411,0.000134,-0.015091,0.007100,0.000095,-nan,-nan,-nan,-nan,-0.001835,0.001796,0.000098,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.062263,-0.998060,0.000394,-0.003438,0.999989,0.003114,-0.998403,0.056489
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.656916,-0.028082,0.000266,-0.022737,0.010689,0.000136,-nan,-nan,-nan,-nan,-0.002768,0.002229,-0.002355,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.130202,-0.991487,0.000803,-0.001397,0.999985,0.005276,-0.999088,0.042709
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.627600,-0.014042,0.000434,-0.030047,0.014413,0.000171,-nan,-nan,-nan,-nan,-0.003764,-0.001832,-0.004849,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.224650,-0.974439,0.001345,0.003153,0.999987,0.003945,-0.999750,0.022368
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.590791,0.003637,0.000599,-0.037560,0.018043,0.000165,-nan,-nan,-nan,-nan,-0.004686,-0.001345,-0.010077,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.345766,-0.938319,0.001897,0.012593,0.999917,0.002645,-0.999981,-0.006156
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.547562,0.024597,0.000732,-0.043861,0.021285,0.000129,-nan,-nan,-nan,-nan,-0.005506,-0.001847,-0.005713,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.484273,-0.874914,0.002326,0.018788,0.999823,0.000952,-0.998992,-0.044876
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.500869,0.047435,0.000828,-0.047007,0.023012,0.000092,-nan,-nan,-nan,-nan,-0.005936,-0.002237,-0.000251,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.619139,-0.785277,0.002574,0.019650,0.999806,-0.001218,-0.995544,-0.094284
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.453123,0.070986,0.000761,-0.047829,0.023610,-0.000085,-nan,-nan,-nan,-nan,-0.003652,-0.001258,0.003172,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.733131,-0.680084,0.002259,0.016862,0.999854,-0.002647,-0.987949,-0.154771
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.405971,0.094595,0.000706,-0.047076,0.023610,-0.000051,-nan,-nan,-nan,-nan,-0.003558,-0.001099,0.004876,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.819774,-0.572683,0.001970,0.012195,0.999918,-0.003905,-0.973909,-0.226931
